# Stars — format: id,name,ra_hours,dec_degrees,magnitude,type
# To expand: replace with HYG Database CSV (github.com/astronexus/HYG-Database)
# Stars from HYG Database — id,name,ra_hours,dec_degrees,magnitude,type
HIP489,HIP 489,0.097727,2.764325,10.38,star
HIP490,HIP 490,0.097924,-41.753068,7.51,star
HIP491,HIP 491,0.097998,12.527356,8.91,star
HIP493,HIP 493,0.098543,18.235003,7.45,star
HIP492,HIP 492,0.098568,-14.43278,9.57,star
HIP494,HIP 494,0.098642,-68.811599,8.99,star
HIP495,HIP 495,0.098743,18.075868,8.58,star
HIP496,HIP 496,0.099091,24.569005,6.9,star
HIP497,HIP 497,0.099178,49.622343,7.55,star
HIP498,HIP 498,0.09952,44.739381,7.93,star
HIP499,HIP 499,0.099707,-54.640628,9.71,star
HIP500,HIP 500,0.100011,-48.678759,9.57,star
HIP501,HIP 501,0.100038,-39.137585,8.55,star
HIP502,HIP 502,0.100149,28.276949,6.62,star
HIP503,HIP 503,0.100294,16.452078,7.89,star
HIP504,HIP 504,0.100905,24.9166,7.51,star
HIP505,HIP 505,0.100942,63.679656,7.36,star
HIP506,HIP 506,0.100976,53.276915,8.66,star
HIP507,HIP 507,0.101162,-84.098203,8.51,star
HIP508,HIP 508,0.101182,40.41853,6.65,star
HIP509,HIP 509,0.101436,-31.444326,9.67,star
HIP510,HIP 510,0.102232,9.714938,7.8,star
HIP511,HIP 511,0.102236,0.121419,8.21,star
HIP512,HIP 512,0.102521,-29.151382,7.9,star
HIP513,HIP 513,0.103163,87.889424,8.94,star
HIP514,HIP 514,0.10326,-23.53858,9.82,star
HIP515,HIP 515,0.103654,-1.887164,8.69,star
HIP516,HIP 516,0.103943,-32.81635,8.57,star
HIP517,HIP 517,0.104262,-55.498696,8.89,star
HIP518,HIP 518,0.104356,58.436733,5.98,star
HIP519,HIP 519,0.104673,-64.240473,7.92,star
HIP520,HIP 520,0.104706,-10.778477,7.6,star
HIP521,HIP 521,0.105181,-1.238097,8.22,star
HIP522,HIP 522,0.105277,-49.075191,5.7,star
HIP523,HIP 523,0.105282,-65.840538,12.17,star
HIP524,HIP 524,0.105545,-12.017184,8.75,star
HIP525,HIP 525,0.105609,40.898745,6.93,star
HIP526,HIP 526,0.105613,60.457121,7.97,star
HIP527,HIP 527,0.105773,68.636103,8.06,star
HIP528,HIP 528,0.106058,-24.602622,10.13,star
HIP529,HIP 529,0.106936,-18.038252,7.31,star
HIP530,HIP 530,0.107225,42.75276,8.35,star
HIP531,10    Cas,0.10737,64.196168,5.57,star
HIP532,HIP 532,0.107466,-74.401099,9.85,star
HIP533,HIP 533,0.107524,-16.737625,9.16,star
HIP534,HIP 534,0.107644,-52.933129,9.03,star
HIP535,HIP 535,0.107897,-43.627763,10.07,star
HIP536,HIP 536,0.108131,27.090106,9.76,star
HIP537,HIP 537,0.108702,-21.501264,9.35,star
HIP538,HIP 538,0.108833,5.825395,10.95,star
HIP539,HIP 539,0.109432,43.782223,8.87,star
HIP540,HIP 540,0.109872,28.553404,6.68,star
HIP541,HIP 541,0.109901,-47.584729,9.69,star
HIP542,HIP 542,0.109968,56.51448,8.05,star
HIP543,HIP 543,0.110056,-25.295685,10.3,star
HIP544,HIP 544,0.110209,29.021502,6.07,star
HIP545,HIP 545,0.110694,33.654249,8.51,star
HIP546,HIP 546,0.110792,-36.08477,7.71,star
HIP547,HIP 547,0.111,-24.62084,8.56,star
HIP548,HIP 548,0.111131,70.169254,8.26,star
HIP549,HIP 549,0.111381,65.587694,11.55,star
HIP550,HIP 550,0.111621,56.324658,8.62,star
HIP551,HIP 551,0.112169,8.657202,10.92,star
HIP552,HIP 552,0.112581,-6.261311,10.51,star
HIP553,HIP 553,0.112641,-21.092538,9.83,star
HIP554,HIP 554,0.112857,-13.748886,9.84,star
HIP555,HIP 555,0.112946,10.069051,9.74,star
HIP556,HIP 556,0.113048,-4.350026,8.21,star
HIP557,HIP 557,0.113056,23.493822,8.72,star
HIP558,HIP 558,0.113118,-70.589435,8.03,star
HIP559,HIP 559,0.113321,44.612832,9.0,star
HIP560,HIP 560,0.113911,-23.10754,6.19,star
HIP561,HIP 561,0.113974,68.167123,11.79,star
HIP562,HIP 562,0.114065,20.559759,8.22,star
HIP563,HIP 563,0.114086,31.130423,7.93,star
HIP564,HIP 564,0.114256,-45.863876,10.18,star
HIP565,HIP 565,0.114543,1.861029,8.98,star
HIP566,HIP 566,0.114545,49.382114,9.13,star
HIP567,HIP 567,0.114803,-38.877668,6.91,star
HIP568,HIP 568,0.114827,-55.160828,8.79,star
HIP569,HIP 569,0.114967,-3.626263,8.23,star
HIP570,HIP 570,0.115387,-30.608502,12.19,star
HIP571,HIP 571,0.115487,-30.603072,10.24,star
HIP572,HIP 572,0.115594,38.202539,8.83,star
HIP573,HIP 573,0.115647,-43.985229,7.62,star
HIP574,HIP 574,0.116532,-40.414021,8.96,star
HIP575,HIP 575,0.116547,65.538714,10.41,star
HIP576,HIP 576,0.116577,53.974853,8.97,star
HIP577,HIP 577,0.116845,32.870098,9.61,star
HIP578,HIP 578,0.117222,22.844452,8.29,star
HIP579,HIP 579,0.117341,5.287996,8.3,star
HIP580,HIP 580,0.11739,-18.820734,8.26,star
HIP581,HIP 581,0.117816,6.875548,7.44,star
HIP582,HIP 582,0.118189,62.392729,9.52,star
HIP583,HIP 583,0.11837,85.40486,8.2,star
HIP584,HIP 584,0.118781,-15.850159,8.68,star
HIP585,HIP 585,0.118835,-30.561565,8.65,star
HIP586,HIP 586,0.118896,-23.036249,10.52,star
HIP587,HIP 587,0.11896,-37.929168,8.41,star
HIP588,HIP 588,0.11898,14.823728,9.18,star
HIP589,HIP 589,0.119186,72.775219,8.42,star
HIP590,HIP 590,0.119495,34.853794,8.86,star
HIP591,HIP 591,0.119727,46.756978,7.92,star
HIP592,HIP 592,0.119833,65.653779,10.97,star
HIP593,HIP 593,0.120161,6.204281,8.85,star
HIP594,HIP 594,0.120194,-60.070832,9.31,star
HIP595,HIP 595,0.120214,-22.027732,10.28,star
HIP596,HIP 596,0.120371,-76.730929,7.56,star
HIP597,HIP 597,0.120481,73.210297,7.88,star
HIP598,HIP 598,0.120686,20.555714,7.99,star
HIP599,HIP 599,0.120941,-41.889566,8.23,star
HIP600,HIP 600,0.121286,-27.397838,8.52,star
HIP601,HIP 601,0.121709,20.965066,9.14,star
HIP602,HIP 602,0.121741,-17.38699,6.2,star
HIP603,HIP 603,0.121774,7.703558,7.64,star
HIP604,HIP 604,0.122069,1.665077,8.95,star
HIP605,HIP 605,0.122792,-56.836907,7.48,star
HIP606,HIP 606,0.122925,-25.356649,7.06,star
HIP607,HIP 607,0.122932,26.450601,7.33,star
HIP608,HIP 608,0.123023,-11.033396,8.98,star
HIP609,HIP 609,0.12312,-11.612953,8.24,star
HIP611,HIP 611,0.123716,-40.47956,8.53,star
HIP610,HIP 610,0.123862,-77.494189,8.4,star
HIP612,HIP 612,0.124472,-56.011483,7.48,star
HIP613,HIP 613,0.124796,17.302737,8.46,star
HIP614,HIP 614,0.125339,35.745739,9.29,star
HIP615,HIP 615,0.125363,24.321207,8.57,star
HIP616,HIP 616,0.125701,-23.818719,8.7,star
HIP617,HIP 617,0.125771,32.008744,8.5,star
HIP618,HIP 618,0.126312,-60.641821,8.37,star
HIP619,HIP 619,0.126439,31.669001,6.87,star
HIP621,HIP 621,0.126828,-62.315095,7.5,star
HIP620,HIP 620,0.126886,-86.038759,7.39,star
HIP624,HIP 624,0.127062,-45.119538,8.19,star
HIP622,HIP 622,0.127059,52.772969,7.56,star
HIP623,HIP 623,0.127071,53.526542,8.37,star
HIP625,HIP 625,0.127138,40.078498,7.39,star
HIP626,HIP 626,0.127202,40.147954,6.73,star
HIP627,HIP 627,0.127532,-66.895387,8.66,star
HIP628,HIP 628,0.127777,1.094204,8.25,star
HIP629,HIP 629,0.127831,-7.921323,8.47,star
HIP630,HIP 630,0.127908,39.034775,8.01,star
HIP631,HIP 631,0.128037,-65.932427,6.83,star
HIP632,HIP 632,0.128052,-56.249543,9.06,star
HIP633,HIP 633,0.128508,-46.544714,8.79,star
HIP634,HIP 634,0.12864,37.185443,7.44,star
HIP635,HIP 635,0.12892,-2.548679,6.43,star
HIP636,HIP 636,0.129693,-22.50856,5.93,star
HIP637,HIP 637,0.129947,-5.485918,8.85,star
HIP638,HIP 638,0.130034,21.745574,9.86,star
HIP639,HIP 639,0.130111,-11.129061,8.55,star
HIP640,HIP 640,0.130828,38.721732,7.66,star
HIP641,HIP 641,0.13111,55.577041,7.82,star
HIP642,HIP 642,0.131453,-4.854954,9.08,star
HIP643,HIP 643,0.131859,-42.153958,10.1,star
HIP644,HIP 644,0.131915,-51.257907,8.21,star
HIP645,HIP 645,0.133121,-14.226944,8.85,star
HIP647,HIP 647,0.133148,-78.210991,7.79,star
HIP646,HIP 646,0.133152,-18.684727,7.58,star
HIP649,HIP 649,0.133399,-7.544697,7.85,star
HIP648,HIP 648,0.133431,-78.598759,7.18,star
HIP650,HIP 650,0.133545,29.837513,7.54,star
HIP651,HIP 651,0.133562,-39.612117,9.72,star
HIP652,HIP 652,0.13381,31.391161,7.12,star
HIP653,HIP 653,0.133861,-30.031682,9.77,star
HIP654,HIP 654,0.133909,-45.382176,8.84,star
HIP655,HIP 655,0.134303,-33.529326,5.67,star
HIP656,HIP 656,0.134628,53.796246,8.15,star
HIP657,HIP 657,0.134723,-29.41641,9.61,star
HIP658,HIP 658,0.134941,4.927244,8.19,star
HIP659,HIP 659,0.135998,31.378998,7.27,star
HIP660,HIP 660,0.136113,71.159451,8.51,star
HIP661,HIP 661,0.136595,-59.063073,8.36,star
HIP663,HIP 663,0.136628,-38.281353,10.0,star
HIP662,HIP 662,0.136659,-70.055825,8.74,star
HIP664,HIP 664,0.136693,-2.447711,6.18,star
HIP665,HIP 665,0.136989,-43.646862,10.26,star
HIP666,HIP 666,0.137119,-49.721831,10.16,star
HIP667,HIP 667,0.137128,29.732273,8.31,star
HIP668,HIP 668,0.137408,42.223421,8.58,star
HIP669,HIP 669,0.137879,-14.824492,7.04,star
HIP670,HIP 670,0.138042,34.49525,8.81,star
HIP671,HIP 671,0.138204,-8.824112,5.99,star
HIP673,HIP 673,0.138515,-32.700965,8.22,star
HIP674,HIP 674,0.1392,-42.943639,9.86,star
HIP675,HIP 675,0.139486,3.440644,8.0,star
HIP676,HIP 676,0.13964,21.924458,9.4,star
HIP678,HIP 678,0.139757,-19.224152,9.1,star
HIP677,Alpheratz,0.139791,29.090432,2.07,star
HIP679,HIP 679,0.140077,50.245332,8.11,star
HIP680,HIP 680,0.140227,-57.195133,8.89,star
HIP681,HIP 681,0.14037,-51.400744,9.43,star
HIP682,HIP 682,0.140485,6.616805,7.59,star
HIP683,HIP 683,0.140568,41.957982,8.72,star
HIP684,HIP 684,0.140688,-44.273626,9.86,star
HIP685,HIP 685,0.140806,-53.443168,9.23,star
HIP686,HIP 686,0.140864,-30.068597,9.5,star
HIP687,HIP 687,0.140912,17.4243,10.73,star
HIP688,HIP 688,0.141017,-24.093733,7.59,star
HIP689,HIP 689,0.141237,34.934547,7.41,star
HIP690,HIP 690,0.141607,-66.514202,9.26,star
HIP691,HIP 691,0.141714,52.336458,7.78,star
HIP692,HIP 692,0.141914,-6.792152,7.76,star
HIP693,HIP 693,0.142018,20.26728,8.94,star
HIP694,HIP 694,0.142088,11.171533,8.95,star
HIP695,HIP 695,0.142462,63.20404,6.41,star
HIP696,HIP 696,0.142638,-17.578155,6.11,star
HIP697,HIP 697,0.143155,53.2541,7.76,star
HIP698,HIP 698,0.144105,-74.238455,7.38,star
HIP699,HIP 699,0.14471,36.627125,6.21,star
HIP700,HIP 700,0.145309,-2.222583,7.05,star
HIP701,HIP 701,0.145546,74.214765,7.44,star
HIP702,HIP 702,0.145823,-52.328069,8.5,star
HIP704,HIP 704,0.146077,14.141976,7.84,star
HIP703,HIP 703,0.146154,-86.188489,11.01,star
HIP706,HIP 706,0.146163,-34.794373,7.88,star
HIP707,HIP 707,0.146318,-66.759461,9.1,star
HIP708,HIP 708,0.146337,-36.744173,8.65,star
HIP705,HIP 705,0.146547,86.787882,8.41,star
HIP709,HIP 709,0.146797,-47.060773,7.81,star
HIP710,HIP 710,0.146874,8.021868,7.43,star
HIP711,HIP 711,0.146984,-7.897063,8.76,star
HIP712,HIP 712,0.147193,40.841019,7.58,star
HIP713,HIP 713,0.147195,-60.264565,9.55,star
HIP714,HIP 714,0.147223,40.494549,6.82,star
HIP715,HIP 715,0.147738,-25.547755,10.24,star
HIP716,HIP 716,0.147814,25.462985,6.24,star
HIP717,HIP 717,0.147845,0.692453,7.31,star
HIP718,HIP 718,0.148031,-42.918242,10.52,star
HIP719,HIP 719,0.148058,-35.819052,9.27,star
HIP720,HIP 720,0.148235,-22.179517,7.13,star
HIP721,HIP 721,0.148699,-26.223648,9.14,star
HIP722,HIP 722,0.149052,12.804382,8.48,star
HIP723,HIP 723,0.149189,66.456662,8.57,star
HIP724,HIP 724,0.149788,-21.206353,7.21,star
HIP725,HIP 725,0.149865,34.367931,9.05,star
HIP726,HIP 726,0.149905,-39.737159,7.72,star
HIP727,HIP 727,0.149981,49.858079,8.03,star
HIP728,HIP 728,0.150045,28.247543,6.47,star
HIP729,87    Peg,0.150672,18.211963,5.57,star
HIP730,HIP 730,0.15066,-54.001931,6.32,star
HIP732,HIP 732,0.150744,-35.091879,7.78,star
HIP731,HIP 731,0.1508,27.651596,11.65,star
HIP733,HIP 733,0.15079,9.849967,8.58,star
HIP734,HIP 734,0.150791,-24.335003,10.37,star
HIP735,HIP 735,0.150881,22.664265,9.23,star
HIP736,HIP 736,0.150932,-59.280974,9.2,star
HIP737,HIP 737,0.151014,40.842859,6.93,star
HIP738,HIP 738,0.151197,-27.122139,11.73,star
HIP739,HIP 739,0.151096,-28.330084,9.32,star
HIP740,HIP 740,0.151197,19.924689,7.11,star
HIP741,HIP 741,0.15157,-36.650588,9.79,star
HIP742,HIP 742,0.151783,-50.607799,8.21,star
HIP743,HIP 743,0.151938,-50.013647,8.42,star
HIP744,HIP 744,0.152382,-50.166802,7.05,star
HIP745,HIP 745,0.152582,-38.289629,9.26,star
HIP746,Caph,0.152887,59.14978,2.28,star
HIP747,HIP 747,0.152834,44.721765,8.77,star
HIP748,HIP 748,0.153075,21.05935,9.25,star
HIP749,HIP 749,0.153196,-31.477277,9.3,star
HIP750,HIP 750,0.153232,44.722674,10.63,star
HIP751,HIP 751,0.153585,42.254417,9.9,star
HIP752,HIP 752,0.153605,-0.752178,9.89,star
HIP753,HIP 753,0.1541,32.476464,9.33,star
HIP754,HIP 754,0.154371,25.281961,7.78,star
HIP755,HIP 755,0.154625,65.070892,7.02,star
HIP756,HIP 756,0.155063,-37.383061,11.26,star
HIP757,HIP 757,0.155158,-59.060393,8.89,star
HIP758,HIP 758,0.155308,-41.886399,9.6,star
HIP759,HIP 759,0.155401,17.533922,7.07,star
HIP760,HIP 760,0.155525,79.714545,6.01,star
HIP761,Kap1Scl,0.155851,-27.987928,5.42,star
HIP762,HIP 762,0.156485,-41.044534,9.11,star
HIP763,HIP 763,0.156465,58.665895,8.24,star
HIP764,HIP 764,0.156635,14.417644,8.97,star
HIP765,Eps Phe,0.156836,-45.747426,3.88,star
HIP766,HIP 766,0.156827,0.071997,8.59,star
HIP767,HIP 767,0.157661,46.387872,7.17,star
HIP768,HIP 768,0.157818,19.115793,7.94,star
HIP769,HIP 769,0.157788,1.244035,7.27,star
HIP770,HIP 770,0.157834,-12.035195,9.59,star
HIP771,HIP 771,0.158451,-10.187542,7.94,star
HIP772,HIP 772,0.158525,-34.110862,8.52,star
HIP773,HIP 773,0.158617,19.559094,7.59,star
HIP774,HIP 774,0.158954,-40.649444,9.17,star
HIP775,HIP 775,0.15947,-66.029793,8.08,star
HIP776,HIP 776,0.159703,-46.375141,9.8,star
HIP777,HIP 777,0.159782,-21.381862,8.92,star
HIP778,HIP 778,0.160083,-51.737077,9.91,star
HIP779,HIP 779,0.160101,62.667817,9.42,star
HIP780,HIP 780,0.160119,26.682032,8.84,star
HIP781,HIP 781,0.160147,51.566909,10.15,star
HIP782,HIP 782,0.160928,-56.191823,8.37,star
HIP783,HIP 783,0.16104,-32.07893,9.33,star
HIP784,HIP 784,0.161462,57.259583,9.35,star
HIP785,HIP 785,0.161482,-63.589789,7.4,star
HIP786,HIP 786,0.16155,-37.314869,8.35,star
HIP787,HIP 787,0.162169,-31.825505,9.53,star
HIP788,HIP 788,0.162137,-3.678416,9.59,star
HIP789,HIP 789,0.162862,36.473758,10.05,star
HIP791,HIP 791,0.163481,-40.892934,8.57,star
HIP790,HIP 790,0.163469,19.381167,8.48,star
HIP792,HIP 792,0.163526,-6.841211,8.43,star
HIP793,HIP 793,0.163878,53.526584,8.45,star
HIP794,HIP 794,0.163912,-33.789024,8.84,star
HIP796,HIP 796,0.164276,61.51404,11.18,star
HIP795,HIP 795,0.164347,8.453169,8.64,star
HIP797,HIP 797,0.164387,11.416198,8.42,star
HIP798,HIP 798,0.164474,-62.296794,6.34,star
HIP800,HIP 800,0.164562,51.42302,7.93,star
HIP799,HIP 799,0.16457,12.710828,8.36,star
HIP801,HIP 801,0.164681,-50.267822,8.32,star
HIP802,HIP 802,0.165277,4.832508,7.77,star
HIP803,HIP 803,0.165283,-2.561266,6.84,star
HIP804,HIP 804,0.165664,-78.5906,8.78,star
HIP805,HIP 805,0.165767,-44.66644,7.19,star
HIP806,HIP 806,0.165865,4.166104,8.5,star
HIP807,HIP 807,0.165952,8.576941,8.82,star
HIP808,HIP 808,0.16601,43.438358,9.04,star
HIP809,HIP 809,0.166142,-65.35711,7.93,star
HIP810,HIP 810,0.166416,-25.874708,7.66,star
HIP811,HIP 811,0.166811,-28.482428,10.07,star
HIP812,HIP 812,0.167122,44.109662,9.03,star
HIP813,34    Psc,0.167278,11.145813,5.54,star
HIP814,Gam3Oct,0.167293,-82.224047,5.29,star
HIP815,HIP 815,0.167393,-63.29677,8.13,star
HIP817,HIP 817,0.167553,46.390314,7.51,star
HIP816,HIP 816,0.167559,-77.480424,9.08,star
HIP818,HIP 818,0.167591,-8.974153,7.1,star
HIP819,HIP 819,0.167895,-79.001848,7.88,star
HIP820,HIP 820,0.167948,86.023058,9.4,star
HIP821,HIP 821,0.167993,33.539441,9.06,star
HIP822,HIP 822,0.168128,84.151992,8.38,star
HIP823,HIP 823,0.168127,38.414928,10.65,star
HIP824,HIP 824,0.168192,25.197908,7.77,star
HIP825,HIP 825,0.168522,50.806826,8.5,star
HIP826,HIP 826,0.168534,47.306836,8.61,star
HIP827,HIP 827,0.168541,-28.337793,10.05,star
HIP828,HIP 828,0.168684,39.648891,8.71,star
HIP830,HIP 830,0.168857,-15.177119,9.37,star
HIP829,HIP 829,0.168888,-78.300717,6.97,star
HIP831,HIP 831,0.169259,-49.143374,8.56,star
HIP832,HIP 832,0.169487,-33.281048,9.34,star
HIP833,HIP 833,0.169558,-19.983579,9.47,star
HIP834,HIP 834,0.16958,64.646715,8.11,star
HIP835,HIP 835,0.170285,25.526753,8.91,star
HIP836,HIP 836,0.170584,60.026047,7.83,star
HIP837,HIP 837,0.171197,50.884898,8.95,star
HIP838,HIP 838,0.171239,52.255137,7.2,star
HIP839,HIP 839,0.171641,-70.836895,9.37,star
HIP840,HIP 840,0.171908,-5.248588,5.84,star
HIP841,22    And,0.172012,46.072272,5.01,star
HIP842,HIP 842,0.17238,-22.769172,9.81,star
HIP843,HIP 843,0.172452,18.650378,9.27,star
HIP844,HIP 844,0.172592,-48.143583,9.5,star
HIP845,HIP 845,0.172999,-43.522923,9.32,star
HIP846,HIP 846,0.173076,-13.983955,8.92,star
HIP847,HIP 847,0.173069,-11.785853,8.38,star
HIP848,HIP 848,0.173373,58.48948,7.74,star
HIP849,HIP 849,0.173593,-6.03972,8.6,star
HIP850,HIP 850,0.173797,-30.479083,9.49,star
HIP851,HIP 851,0.173979,-14.452334,8.35,star
HIP852,HIP 852,0.1741,28.652881,7.11,star
HIP853,HIP 853,0.174292,-73.649427,9.87,star
HIP854,HIP 854,0.174561,13.59496,8.98,star
HIP855,HIP 855,0.174721,51.912346,7.75,star
HIP856,HIP 856,0.174882,15.23177,8.24,star
HIP857,HIP 857,0.174909,57.165494,6.74,star
HIP858,HIP 858,0.175667,33.130884,6.83,star
HIP859,HIP 859,0.176177,52.316709,7.7,star
HIP860,HIP 860,0.176293,59.673407,6.7,star
HIP861,HIP 861,0.176851,-41.118642,8.67,star
HIP862,HIP 862,0.177097,-49.281497,9.94,star
HIP863,HIP 863,0.177182,-63.634331,8.73,star
HIP864,HIP 864,0.177257,16.844023,9.63,star
HIP865,HIP 865,0.177328,-73.224389,6.66,star
HIP866,HIP 866,0.177431,56.056125,8.29,star
HIP867,HIP 867,0.177535,12.820231,8.47,star
HIP868,HIP 868,0.177575,2.300681,8.16,star
HIP869,HIP 869,0.177974,13.223001,8.97,star
HIP870,HIP 870,0.177979,2.055542,7.51,star
HIP871,HIP 871,0.178352,54.891493,8.97,star
HIP872,HIP 872,0.178462,-54.400334,8.55,star
HIP873,HIP 873,0.178565,-12.579897,5.84,star
HIP874,HIP 874,0.179206,58.018308,7.85,star
HIP875,HIP 875,0.179408,-38.768916,8.68,star
HIP877,HIP 877,0.179539,55.342807,8.05,star
HIP876,HIP 876,0.179545,58.769516,8.27,star
HIP878,HIP 878,0.179568,-21.933595,7.68,star
HIP879,HIP 879,0.179651,-73.507493,9.4,star
HIP880,HIP 880,0.179681,37.473902,7.77,star
HIP881,HIP 881,0.179692,-34.860715,6.89,star
HIP882,HIP 882,0.179777,32.242575,7.55,star
HIP883,HIP 883,0.179827,-57.486396,8.27,star
HIP884,HIP 884,0.180038,51.177861,8.16,star
HIP885,HIP 885,0.180094,49.010749,8.07,star
HIP886,HIP 886,0.180135,30.685621,7.91,star
HIP887,HIP 887,0.181524,-13.902804,7.71,star
HIP888,HIP 888,0.181677,-31.215305,10.16,star
HIP889,HIP 889,0.182227,48.110407,8.41,star
HIP891,HIP 891,0.182222,-42.251602,8.88,star
HIP890,HIP 890,0.18223,64.963177,9.64,star
HIP892,HIP 892,0.182482,-2.074563,7.93,star
HIP893,HIP 893,0.182763,-18.572934,7.78,star
HIP894,HIP 894,0.182818,52.442739,8.9,star
HIP895,HIP 895,0.183721,29.550458,8.55,star
HIP896,HIP 896,0.184351,13.750385,9.15,star
HIP897,HIP 897,0.184614,-5.78397,10.86,star
HIP898,HIP 898,0.184619,5.20883,11.55,star
HIP899,HIP 899,0.184584,-10.877867,9.08,star
HIP900,HIP 900,0.184902,4.133093,7.44,star
HIP901,HIP 901,0.185251,26.337961,10.35,star
HIP902,HIP 902,0.18552,57.587941,6.68,star
HIP903,HIP 903,0.185783,-87.414226,8.85,star
HIP904,HIP 904,0.185841,-7.376272,8.9,star
HIP905,HIP 905,0.185928,49.546654,8.24,star
HIP906,HIP 906,0.186013,-3.321389,6.74,star
HIP907,HIP 907,0.187307,6.180449,10.75,star
HIP908,HIP 908,0.187433,10.636043,8.44,star
HIP909,HIP 909,0.187687,7.948144,7.69,star
HIP910,6    Cet,0.187739,-15.467977,4.89,star
HIP911,HIP 911,0.188231,-20.725211,11.8,star
HIP912,HIP 912,0.188197,-29.640517,8.88,star
HIP913,HIP 913,0.188291,-40.372691,7.7,star
HIP914,HIP 914,0.188343,-32.800438,8.6,star
HIP915,HIP 915,0.188775,-32.403882,8.44,star
HIP916,HIP 916,0.189173,58.349916,9.5,star
HIP917,HIP 917,0.18938,50.843077,9.03,star
HIP918,HIP 918,0.189464,74.484543,7.15,star
HIP919,HIP 919,0.189561,30.449575,7.95,star
HIP920,HIP 920,0.19012,23.818224,8.23,star
HIP921,HIP 921,0.190127,-8.359062,9.81,star
HIP922,HIP 922,0.19148,-18.706899,8.48,star
HIP923,HIP 923,0.191505,35.931082,9.33,star
HIP924,HIP 924,0.191899,-49.629299,8.97,star
HIP925,HIP 925,0.191944,-1.123352,8.08,star
HIP926,HIP 926,0.19198,40.398952,7.47,star
HIP927,HIP 927,0.19207,-55.749678,8.34,star
HIP928,HIP 928,0.192097,-34.460093,7.75,star
HIP929,HIP 929,0.192482,-58.909841,8.34,star
HIP930,Kap2Scl,0.192894,-27.799737,5.41,star
HIP931,HIP 931,0.193114,-3.078025,7.56,star
HIP932,HIP 932,0.193145,-18.600657,6.93,star
HIP933,HIP 933,0.193215,7.12149,10.03,star
HIP935,HIP 935,0.193232,33.680297,8.69,star
HIP934,HIP 934,0.193257,-57.472549,9.04,star
HIP936,HIP 936,0.193247,-5.068164,8.32,star
HIP937,HIP 937,0.193449,-23.63236,7.85,star
HIP938,HIP 938,0.193534,-80.173734,7.21,star
HIP939,HIP 939,0.193558,-17.968919,8.98,star
HIP940,HIP 940,0.193652,58.211829,7.09,star
HIP941,HIP 941,0.193687,-72.275491,8.85,star
HIP942,HIP 942,0.193737,63.443136,9.21,star
HIP943,HIP 943,0.193737,10.328334,8.61,star
HIP944,HIP 944,0.193911,-49.656027,7.91,star
HIP945,HIP 945,0.194149,55.961461,7.47,star
HIP946,HIP 946,0.194392,28.225166,8.65,star
HIP947,HIP 947,0.194673,-9.7028,8.53,star
HIP948,HIP 948,0.194867,-39.229949,9.92,star
HIP949,HIP 949,0.194953,54.335498,8.09,star
HIP950,The Scl,0.195552,-35.133119,5.24,star
HIP951,HIP 951,0.195762,57.27152,7.06,star
HIP952,HIP 952,0.19605,27.51019,8.45,star
HIP953,HIP 953,0.196424,-33.234119,8.73,star
HIP954,HIP 954,0.196536,9.139962,7.45,star
HIP955,HIP 955,0.196723,-17.557723,9.02,star
HIP956,HIP 956,0.197259,28.423347,7.51,star
HIP957,HIP 957,0.197344,66.126345,7.32,star
HIP958,HIP 958,0.197396,-54.209942,8.17,star
HIP959,HIP 959,0.197453,50.989259,9.45,star
HIP960,HIP 960,0.197489,-19.703307,9.72,star
HIP961,HIP 961,0.197494,-35.546998,9.34,star
HIP962,HIP 962,0.198331,-11.164912,8.75,star
HIP963,HIP 963,0.198534,-33.037406,9.32,star
HIP964,HIP 964,0.198554,-22.817689,7.91,star
HIP965,HIP 965,0.198715,-75.476828,7.49,star
HIP966,HIP 966,0.19891,-42.172144,6.53,star
HIP967,HIP 967,0.199741,48.152396,6.18,star
HIP968,HIP 968,0.199805,-0.229701,8.69,star
HIP969,HIP 969,0.200381,23.471749,6.58,star
HIP970,HIP 970,0.200388,-54.750881,7.8,star
HIP971,HIP 971,0.200403,28.6065,7.19,star
HIP972,HIP 972,0.200541,48.680136,8.17,star
HIP973,HIP 973,0.200839,-13.813179,6.56,star
HIP974,HIP 974,0.201112,27.098954,8.73,star
HIP975,HIP 975,0.201451,-58.525166,7.62,star
HIP976,HIP 976,0.201533,-7.08872,8.66,star
HIP979,HIP 979,0.201689,-54.365396,8.68,star
HIP978,HIP 978,0.201684,39.038845,8.2,star
HIP977,HIP 977,0.201693,-7.70201,8.96,star
HIP980,HIP 980,0.201897,47.491101,7.36,star
HIP981,HIP 981,0.202242,53.623888,6.87,star
HIP982,HIP 982,0.20243,48.182251,7.6,star
HIP983,HIP 983,0.202773,-17.938278,5.29,star
HIP984,HIP 984,0.202871,46.774907,9.12,star
HIP985,HIP 985,0.203599,-27.78454,8.25,star
HIP986,HIP 986,0.203865,39.901578,7.43,star
HIP987,HIP 987,0.203871,-15.164624,8.88,star
HIP988,HIP 988,0.204388,43.818205,7.95,star
HIP989,HIP 989,0.20441,22.556735,7.69,star
HIP990,HIP 990,0.204795,-50.700363,8.94,star
HIP991,HIP 991,0.205107,-40.645637,10.58,star
HIP992,HIP 992,0.205481,-57.505973,10.05,star
HIP993,HIP 993,0.206157,-8.709774,8.88,star
